ProbeID,kME
isogroupDN67122_c0_g1,0
isogroupDN67123_c0_g1,0
isogroupDN67124_c0_g1,0
isogroupDN67126_c2_g1,0
isogroupDN67128_c0_g3,0
isogroupDN67132_c1_g1,0
isogroupDN67132_c1_g2,0
isogroupDN67136_c0_g1,0
isogroupDN67137_c1_g1,0
isogroupDN67138_c0_g1,0
isogroupDN67140_c0_g1,1
isogroupDN67147_c0_g1,0
isogroupDN67148_c0_g1,0
isogroupDN67152_c0_g1,0
isogroupDN67152_c0_g2,0
isogroupDN67154_c4_g1,0
isogroupDN67155_c0_g1,0
isogroupDN67157_c1_g1,0
isogroupDN67158_c1_g1,0
isogroupDN67160_c1_g1,0
isogroupDN67161_c0_g1,0
isogroupDN67163_c0_g1,0
isogroupDN67164_c0_g1,0
isogroupDN67165_c1_g1,0
isogroupDN67167_c0_g1,0
isogroupDN67168_c0_g1,0
isogroupDN67170_c0_g1,0
isogroupDN67172_c0_g2,0
isogroupDN67174_c2_g1,0
isogroupDN67175_c0_g1,0
isogroupDN67178_c2_g1,0
isogroupDN67182_c0_g3,0
isogroupDN67183_c1_g1,0
isogroupDN67186_c2_g1,0
isogroupDN67187_c0_g1,0
isogroupDN67188_c1_g1,0
isogroupDN67190_c1_g1,0
isogroupDN67192_c1_g1,0
isogroupDN67193_c0_g1,0
isogroupDN67198_c0_g1,0
isogroupDN67201_c1_g2,0
isogroupDN67201_c1_g3,0
isogroupDN67202_c0_g1,0
isogroupDN67204_c0_g1,0
isogroupDN67206_c1_g1,0
isogroupDN67211_c0_g2,0
isogroupDN67213_c0_g1,0
isogroupDN67215_c0_g1,0
isogroupDN67216_c2_g1,0
isogroupDN67216_c2_g2,0
isogroupDN67218_c0_g1,0
isogroupDN67219_c0_g1,0
isogroupDN67222_c1_g1,0
isogroupDN67224_c2_g1,0
isogroupDN67226_c0_g1,0
isogroupDN67228_c1_g1,0
isogroupDN67230_c0_g1,0
isogroupDN67234_c2_g1,0
isogroupDN67237_c1_g1,0
isogroupDN67240_c1_g2,0
isogroupDN67241_c2_g1,0
isogroupDN67242_c0_g1,0
isogroupDN67243_c1_g1,0
isogroupDN67244_c0_g1,0
isogroupDN67245_c0_g1,0
isogroupDN67249_c0_g1,0
isogroupDN67252_c0_g1,0
isogroupDN67253_c1_g1,0
isogroupDN67254_c1_g1,0
isogroupDN67256_c0_g1,0
isogroupDN67262_c3_g1,0
isogroupDN67266_c0_g1,0
isogroupDN67269_c1_g1,0
isogroupDN67271_c0_g1,0
isogroupDN67278_c2_g1,0
isogroupDN67279_c0_g1,0
isogroupDN67280_c1_g1,0
isogroupDN67281_c1_g1,0
isogroupDN67289_c1_g1,0
isogroupDN67292_c0_g1,0
isogroupDN67293_c0_g1,0
isogroupDN67297_c0_g1,0
isogroupDN67300_c0_g1,0
isogroupDN67308_c0_g1,0
isogroupDN67309_c1_g2,0
isogroupDN67311_c1_g1,0
isogroupDN67312_c0_g1,0
isogroupDN67317_c1_g1,0
isogroupDN67320_c1_g1,0
isogroupDN67322_c1_g1,0
isogroupDN67325_c2_g1,0
isogroupDN67326_c0_g1,0
isogroupDN67332_c0_g1,0
isogroupDN67335_c0_g1,0
isogroupDN67338_c0_g1,0
isogroupDN67338_c1_g2,0
isogroupDN67340_c0_g1,0
isogroupDN67342_c1_g1,0
isogroupDN67345_c0_g1,0
isogroupDN67347_c0_g1,0
isogroupDN67349_c0_g1,0
isogroupDN67350_c0_g1,1
isogroupDN67351_c1_g1,0
isogroupDN67352_c0_g1,0
isogroupDN67355_c1_g1,0
isogroupDN67357_c3_g1,0
isogroupDN67361_c1_g2,0
isogroupDN67364_c0_g1,0
isogroupDN67365_c0_g1,0
isogroupDN67367_c0_g1,0
isogroupDN67370_c0_g1,1
isogroupDN67375_c0_g1,0
isogroupDN67377_c0_g1,0
isogroupDN67378_c1_g1,0
isogroupDN67380_c2_g1,0
isogroupDN67384_c1_g1,0
isogroupDN67387_c1_g1,0
isogroupDN67388_c0_g1,0
isogroupDN67389_c0_g1,0
isogroupDN67390_c2_g1,0
isogroupDN67390_c4_g2,0
isogroupDN67393_c1_g1,0
isogroupDN67394_c0_g1,1
isogroupDN67395_c2_g1,0
isogroupDN67396_c0_g1,0
isogroupDN67399_c0_g1,0
isogroupDN67401_c0_g1,0
isogroupDN67406_c0_g1,0
isogroupDN67407_c0_g1,0
isogroupDN67410_c0_g1,0
isogroupDN67412_c0_g1,0
isogroupDN67414_c0_g1,0
isogroupDN67414_c1_g1,0
isogroupDN67416_c0_g1,0
isogroupDN67419_c0_g1,0
isogroupDN67422_c0_g1,0
isogroupDN67428_c1_g1,0
isogroupDN67430_c1_g1,0
isogroupDN67431_c0_g1,0
isogroupDN67434_c0_g1,0
isogroupDN67436_c1_g1,0
isogroupDN67437_c0_g1,0
isogroupDN67438_c0_g1,0
isogroupDN67440_c0_g1,0
isogroupDN67441_c0_g2,0
isogroupDN67443_c2_g1,0
isogroupDN67444_c1_g1,0
isogroupDN67444_c2_g1,0
isogroupDN67445_c0_g1,1
isogroupDN67447_c0_g2,0
isogroupDN67450_c0_g1,0
isogroupDN67451_c1_g1,0
isogroupDN67451_c2_g1,0
isogroupDN67466_c4_g1,0
isogroupDN67467_c0_g1,0
isogroupDN67470_c1_g1,0
isogroupDN67474_c1_g1,0
isogroupDN67475_c0_g1,0
isogroupDN67476_c1_g1,0
isogroupDN67477_c2_g1,0
isogroupDN67478_c0_g1,0
isogroupDN67480_c0_g1,0
isogroupDN67481_c0_g1,0
isogroupDN67483_c2_g1,0
isogroupDN67485_c0_g1,0
isogroupDN67486_c3_g1,0
isogroupDN67486_c4_g1,0
isogroupDN67488_c0_g1,0
isogroupDN67489_c0_g1,1
isogroupDN67489_c0_g2,0
isogroupDN67491_c0_g1,0
isogroupDN67492_c1_g1,0
isogroupDN67493_c1_g1,0
isogroupDN67496_c0_g1,1
isogroupDN67496_c1_g2,0
isogroupDN67497_c0_g1,0
isogroupDN67498_c0_g1,0
isogroupDN67499_c0_g1,0
isogroupDN6749_c0_g1,0
isogroupDN67502_c1_g1,0
isogroupDN67502_c3_g1,0
isogroupDN67504_c1_g1,0
isogroupDN67506_c1_g1,1
isogroupDN67508_c1_g1,0
isogroupDN67509_c0_g1,0
isogroupDN67511_c0_g1,0
isogroupDN67512_c0_g2,0
isogroupDN67513_c0_g1,0
isogroupDN67514_c0_g1,0
isogroupDN67514_c0_g2,0
isogroupDN67515_c0_g2,0
isogroupDN67516_c0_g1,0
isogroupDN67518_c0_g1,1
isogroupDN67519_c1_g1,0
isogroupDN67521_c0_g1,0
isogroupDN67522_c0_g1,0
isogroupDN67524_c0_g1,0
isogroupDN67525_c1_g1,0
isogroupDN67527_c0_g1,0
isogroupDN67528_c0_g1,0
isogroupDN67530_c1_g1,1
isogroupDN67530_c2_g1,0
isogroupDN67531_c2_g1,0
isogroupDN67533_c0_g1,0
isogroupDN67534_c1_g1,0
isogroupDN67535_c1_g1,0
isogroupDN67536_c0_g1,0
isogroupDN67536_c0_g2,0
isogroupDN67538_c1_g1,0
isogroupDN67539_c4_g1,1
isogroupDN67540_c0_g1,0
isogroupDN67542_c2_g1,0
isogroupDN67544_c1_g1,0
isogroupDN67547_c0_g1,0
isogroupDN67550_c2_g1,0
isogroupDN67553_c1_g1,0
isogroupDN67555_c1_g2,0
isogroupDN67556_c0_g1,1
isogroupDN67557_c0_g1,0
isogroupDN67559_c1_g1,0
isogroupDN67560_c2_g2,0
isogroupDN67562_c1_g1,0
isogroupDN67563_c1_g1,0
isogroupDN67564_c0_g1,0
isogroupDN67565_c0_g1,0
isogroupDN67568_c0_g1,0
isogroupDN67569_c0_g1,0
isogroupDN67571_c0_g1,0
isogroupDN67574_c1_g1,0
isogroupDN67575_c1_g1,0
isogroupDN67576_c2_g1,0
isogroupDN67577_c0_g1,1
isogroupDN67580_c0_g2,0
isogroupDN67580_c1_g1,0
isogroupDN67585_c0_g1,0
isogroupDN67586_c0_g1,0
isogroupDN67593_c0_g1,0
isogroupDN67594_c0_g1,0
isogroupDN67595_c0_g1,0
isogroupDN67599_c0_g1,0
isogroupDN67600_c2_g1,0
isogroupDN67602_c1_g1,0
isogroupDN67604_c2_g1,0
isogroupDN67605_c2_g1,0
isogroupDN67606_c1_g1,0
isogroupDN67608_c2_g1,0
isogroupDN67611_c1_g1,0
isogroupDN67612_c1_g1,1
isogroupDN67612_c5_g1,0
isogroupDN67612_c6_g1,0
isogroupDN67612_c7_g1,0
isogroupDN67612_c8_g1,0
isogroupDN67612_c9_g1,0
isogroupDN67617_c0_g1,0
isogroupDN67618_c1_g1,0
isogroupDN67620_c0_g1,0
isogroupDN67622_c1_g1,0
isogroupDN67625_c0_g1,0
isogroupDN67626_c1_g1,0
isogroupDN67627_c1_g1,0
isogroupDN67629_c7_g1,0
isogroupDN67630_c1_g1,0
isogroupDN67631_c1_g1,0
isogroupDN67633_c2_g1,0
isogroupDN67638_c1_g1,0
isogroupDN67639_c0_g1,0
isogroupDN67646_c1_g1,0
isogroupDN67651_c1_g1,0
isogroupDN67652_c1_g1,0
isogroupDN67653_c0_g1,0
isogroupDN67654_c0_g1,0
isogroupDN67655_c0_g1,0
isogroupDN67655_c2_g1,0
isogroupDN67657_c1_g1,0
isogroupDN67659_c0_g1,0
isogroupDN67661_c0_g1,0
isogroupDN67662_c1_g1,0
isogroupDN67664_c2_g1,0
isogroupDN67668_c0_g1,0
isogroupDN67670_c2_g1,0
isogroupDN67670_c3_g1,0
isogroupDN67672_c0_g1,0
isogroupDN67674_c0_g1,0
isogroupDN67675_c2_g1,0
isogroupDN67676_c0_g1,0
isogroupDN67676_c2_g1,0
isogroupDN67678_c0_g1,0
isogroupDN67679_c0_g1,0
isogroupDN67680_c0_g1,0
isogroupDN67681_c1_g1,0
isogroupDN67683_c2_g3,0
isogroupDN67684_c1_g2,0
isogroupDN67686_c0_g1,0
isogroupDN67687_c0_g1,0
isogroupDN67695_c0_g1,0
isogroupDN67696_c1_g1,0
isogroupDN67697_c0_g3,0
isogroupDN67698_c1_g3,0
isogroupDN67699_c0_g1,0
isogroupDN67700_c1_g1,0
isogroupDN67702_c2_g1,0
isogroupDN67703_c0_g1,0
isogroupDN67705_c0_g1,0
isogroupDN67707_c0_g1,0
isogroupDN67710_c0_g1,0
isogroupDN67710_c0_g2,0
isogroupDN67711_c0_g1,0
isogroupDN67712_c0_g1,1
isogroupDN67713_c1_g1,0
isogroupDN67714_c0_g1,0
isogroupDN67718_c0_g1,0
isogroupDN67719_c0_g1,0
isogroupDN67721_c0_g1,0
isogroupDN67724_c1_g1,0
isogroupDN67726_c0_g1,0
isogroupDN67727_c1_g1,0
isogroupDN67728_c0_g1,0
isogroupDN67729_c1_g1,1
isogroupDN67731_c10_g1,0
isogroupDN67731_c10_g2,0
isogroupDN67731_c10_g3,0
isogroupDN67731_c12_g1,0
isogroupDN67731_c9_g1,0
isogroupDN67731_c9_g2,0
isogroupDN67733_c1_g1,0
isogroupDN67737_c1_g1,0
isogroupDN67738_c2_g1,0
isogroupDN67739_c0_g1,0
isogroupDN67742_c0_g1,0
isogroupDN67744_c0_g1,0
isogroupDN67745_c0_g1,0
isogroupDN67746_c0_g1,0
isogroupDN67747_c0_g1,1
isogroupDN67748_c0_g1,0
isogroupDN67750_c1_g1,0
isogroupDN67750_c1_g2,0
isogroupDN67751_c1_g2,0
isogroupDN67756_c0_g1,0
isogroupDN67757_c0_g1,0
isogroupDN67757_c0_g2,0
isogroupDN67759_c0_g1,0
isogroupDN67759_c1_g1,0
isogroupDN67760_c0_g1,0
isogroupDN67760_c1_g1,1
isogroupDN67763_c1_g1,0
isogroupDN67766_c1_g1,0
isogroupDN67768_c0_g1,0
isogroupDN67770_c2_g1,0
isogroupDN67770_c2_g2,0
isogroupDN67770_c3_g2,0
isogroupDN67775_c0_g1,0
isogroupDN67775_c1_g1,0
isogroupDN67781_c2_g1,0
isogroupDN67783_c1_g1,0
isogroupDN67784_c1_g1,0
isogroupDN67787_c0_g1,0
isogroupDN67788_c1_g1,0
isogroupDN67789_c0_g1,0
isogroupDN67790_c0_g1,0
isogroupDN67791_c1_g1,0
isogroupDN67795_c0_g1,0
isogroupDN67799_c0_g1,0
isogroupDN67800_c0_g1,0
isogroupDN67800_c1_g1,1
isogroupDN67801_c2_g1,0
isogroupDN67802_c0_g1,0
isogroupDN67807_c0_g1,0
isogroupDN67808_c0_g1,0
isogroupDN67810_c0_g1,0
isogroupDN67814_c0_g1,1
isogroupDN67821_c0_g1,0
isogroupDN67823_c0_g2,0
isogroupDN67824_c0_g6,0
isogroupDN67825_c0_g1,0
isogroupDN67826_c0_g1,0
isogroupDN67827_c0_g1,0
isogroupDN67828_c0_g1,0
isogroupDN67837_c2_g1,0
isogroupDN67839_c0_g1,0
isogroupDN67840_c0_g1,0
isogroupDN67840_c3_g1,0
isogroupDN67841_c1_g1,0
isogroupDN67842_c0_g1,0
isogroupDN67844_c1_g1,0
isogroupDN67848_c2_g1,0
isogroupDN67851_c0_g1,0
isogroupDN67855_c0_g1,0
isogroupDN67856_c0_g1,0
isogroupDN67859_c1_g1,0
isogroupDN67860_c0_g1,0
isogroupDN67862_c0_g1,0
isogroupDN67863_c1_g1,0
isogroupDN67866_c1_g1,0
isogroupDN6786_c0_g1,0
isogroupDN67873_c2_g1,0
isogroupDN67874_c2_g1,0
isogroupDN67876_c2_g7,0
isogroupDN67876_c3_g1,0
isogroupDN67877_c0_g1,0
isogroupDN67881_c0_g1,0
isogroupDN67882_c2_g1,0
isogroupDN67889_c1_g1,0
isogroupDN67890_c1_g1,0
isogroupDN67892_c0_g1,0
isogroupDN67893_c0_g1,0
isogroupDN67896_c0_g1,0
isogroupDN67899_c1_g1,0
isogroupDN67904_c0_g1,0
isogroupDN67912_c1_g1,0
isogroupDN67924_c0_g1,1
isogroupDN67925_c0_g1,0
isogroupDN67927_c0_g1,0
isogroupDN67930_c5_g1,0
isogroupDN67930_c6_g1,0
isogroupDN67931_c0_g1,0
isogroupDN67932_c0_g1,0
isogroupDN67941_c1_g1,0
isogroupDN67941_c2_g2,1
isogroupDN67942_c0_g1,0
isogroupDN67943_c0_g1,0
isogroupDN67945_c1_g1,0
isogroupDN67946_c0_g2,1
isogroupDN67947_c5_g1,0
isogroupDN67947_c6_g1,0
isogroupDN67949_c0_g1,0
isogroupDN67950_c0_g1,0
isogroupDN67953_c0_g1,0
isogroupDN67955_c0_g2,0
isogroupDN67956_c0_g1,1
isogroupDN67957_c0_g1,0
isogroupDN67963_c0_g1,0
isogroupDN67965_c1_g1,0
isogroupDN67965_c3_g2,0
isogroupDN67967_c1_g1,0
isogroupDN67974_c0_g1,0
isogroupDN67976_c2_g1,0
isogroupDN67977_c1_g1,0
isogroupDN67977_c1_g2,0
isogroupDN67979_c0_g1,0
isogroupDN67980_c1_g1,0
isogroupDN67981_c0_g1,0
isogroupDN67983_c0_g1,0
isogroupDN67990_c0_g1,0
isogroupDN67991_c0_g1,0
isogroupDN67993_c0_g1,0
isogroupDN68000_c0_g1,0
isogroupDN68004_c2_g1,0
isogroupDN68006_c3_g1,0
isogroupDN68010_c0_g1,0
isogroupDN68010_c1_g1,0
isogroupDN68010_c2_g1,0
isogroupDN68019_c1_g1,0
isogroupDN68020_c0_g1,1
isogroupDN68021_c0_g1,0
isogroupDN68021_c0_g2,0
isogroupDN68022_c0_g1,0
isogroupDN68024_c1_g1,0
isogroupDN68025_c1_g1,0
isogroupDN68025_c1_g2,0
isogroupDN68025_c1_g3,0
isogroupDN68025_c2_g1,0
isogroupDN68026_c0_g1,0
isogroupDN68036_c0_g1,0
isogroupDN68040_c0_g1,0
isogroupDN68041_c0_g1,0
isogroupDN68042_c0_g1,0
isogroupDN68051_c2_g1,0
isogroupDN68052_c0_g1,0
isogroupDN68057_c0_g1,0
isogroupDN68059_c0_g1,0
isogroupDN68061_c0_g1,0
isogroupDN68063_c0_g1,1
isogroupDN68063_c1_g1,0
isogroupDN68065_c2_g1,1
isogroupDN68067_c0_g1,0
isogroupDN68069_c1_g2,0
isogroupDN68072_c1_g1,0
isogroupDN68073_c0_g1,0
isogroupDN68075_c0_g1,0
isogroupDN68076_c1_g1,0
isogroupDN68082_c1_g1,0
isogroupDN68085_c0_g1,0
isogroupDN68086_c3_g1,0
isogroupDN68089_c0_g1,0
isogroupDN68091_c0_g1,0
isogroupDN68091_c1_g1,0
isogroupDN68094_c1_g1,0
isogroupDN68095_c0_g1,0
isogroupDN68100_c0_g1,0
isogroupDN68101_c6_g1,0
isogroupDN68104_c1_g2,0
isogroupDN68105_c2_g1,0
isogroupDN68107_c0_g1,0
isogroupDN68111_c0_g1,0
isogroupDN68112_c0_g1,0
isogroupDN68114_c0_g1,0
isogroupDN68114_c1_g1,0
isogroupDN68115_c1_g1,0
isogroupDN68116_c0_g1,0
isogroupDN68116_c1_g1,0
isogroupDN68121_c0_g1,0
isogroupDN68121_c1_g1,0
isogroupDN68122_c1_g1,0
isogroupDN68123_c0_g1,0
isogroupDN68124_c0_g1,0
isogroupDN68127_c0_g1,1
isogroupDN68129_c0_g1,0
isogroupDN68129_c1_g1,0
isogroupDN68131_c0_g1,0
isogroupDN68131_c1_g1,0
isogroupDN68132_c0_g1,0
isogroupDN68134_c1_g1,0
isogroupDN68134_c7_g1,0
isogroupDN68137_c0_g1,0
isogroupDN68139_c1_g1,0
isogroupDN68140_c0_g1,0
isogroupDN68141_c0_g1,0
isogroupDN68143_c1_g2,0
isogroupDN68145_c1_g1,0
isogroupDN68147_c0_g1,1
isogroupDN68148_c0_g1,0
isogroupDN68149_c0_g1,0
isogroupDN68151_c0_g1,0
isogroupDN68153_c0_g1,0
isogroupDN68154_c0_g1,0
isogroupDN68155_c0_g1,0
isogroupDN68156_c0_g1,0
isogroupDN68160_c0_g1,0
isogroupDN68161_c0_g1,0
isogroupDN68161_c1_g2,0
isogroupDN68163_c0_g1,0
isogroupDN68164_c1_g1,0
isogroupDN68165_c0_g1,1
isogroupDN68169_c3_g1,0
isogroupDN68172_c0_g2,0
isogroupDN68174_c0_g1,0
isogroupDN68174_c0_g2,0
isogroupDN68175_c0_g1,0
isogroupDN68176_c0_g1,0
isogroupDN68178_c0_g1,1
isogroupDN68183_c2_g2,0
isogroupDN68186_c1_g1,0
isogroupDN68188_c1_g1,0
isogroupDN68190_c3_g1,1
isogroupDN68194_c0_g2,0
isogroupDN68198_c0_g1,0
isogroupDN68202_c0_g1,0
isogroupDN68204_c0_g1,1
isogroupDN68208_c1_g2,0
isogroupDN68210_c0_g1,0
isogroupDN68214_c0_g1,0
isogroupDN68215_c0_g1,0
isogroupDN68216_c3_g1,0
isogroupDN68217_c1_g1,0
isogroupDN68218_c3_g1,0
isogroupDN68221_c2_g1,0
isogroupDN68226_c1_g1,0
isogroupDN68234_c1_g1,0
isogroupDN68234_c2_g2,0
isogroupDN68244_c1_g1,0
isogroupDN68245_c0_g1,0
isogroupDN68245_c1_g1,0
isogroupDN68245_c2_g1,0
isogroupDN68247_c0_g1,0
isogroupDN68248_c0_g1,0
isogroupDN68249_c3_g1,0
isogroupDN68250_c0_g1,0
isogroupDN68253_c1_g1,0
isogroupDN68258_c0_g1,0
isogroupDN68259_c0_g1,0
isogroupDN68260_c1_g1,0
isogroupDN68261_c1_g1,0
isogroupDN68267_c1_g1,0
isogroupDN68269_c1_g1,0
isogroupDN68272_c1_g2,0
isogroupDN68274_c1_g1,0
isogroupDN68275_c0_g1,0
isogroupDN68276_c0_g1,0
isogroupDN68277_c0_g1,0
isogroupDN68278_c0_g1,0
isogroupDN68280_c0_g1,0
isogroupDN68282_c0_g1,0
isogroupDN68284_c1_g1,0
isogroupDN68285_c0_g1,0
isogroupDN68286_c2_g1,0
isogroupDN68287_c0_g3,0
isogroupDN68288_c0_g1,0
isogroupDN68288_c1_g1,0
isogroupDN68290_c1_g1,0
isogroupDN68292_c0_g1,0
isogroupDN68295_c1_g1,0
isogroupDN68299_c1_g1,0
isogroupDN68302_c4_g1,0
isogroupDN68304_c1_g1,0
isogroupDN68305_c0_g1,0
isogroupDN68306_c0_g1,0
isogroupDN68309_c1_g1,0
isogroupDN68310_c0_g2,0
isogroupDN68312_c1_g1,0
isogroupDN68313_c3_g1,0
isogroupDN68316_c2_g1,0
isogroupDN68316_c2_g2,0
isogroupDN68316_c5_g1,0
isogroupDN68316_c6_g1,0
isogroupDN68316_c6_g2,0
isogroupDN68317_c0_g1,0
isogroupDN68318_c0_g1,0
isogroupDN68319_c0_g1,0
isogroupDN68320_c3_g1,0
isogroupDN68325_c0_g1,1
isogroupDN68326_c0_g1,0
isogroupDN68333_c0_g1,0
isogroupDN68335_c0_g1,0
isogroupDN68336_c0_g1,0
isogroupDN68337_c0_g1,0
isogroupDN68338_c0_g1,0
isogroupDN68338_c5_g1,0
isogroupDN68339_c0_g1,0
isogroupDN68341_c1_g1,0
isogroupDN68344_c3_g1,0
isogroupDN68345_c0_g1,0
isogroupDN68346_c1_g2,0
isogroupDN68347_c0_g1,0
isogroupDN68347_c1_g3,0
isogroupDN68347_c1_g4,0
isogroupDN68349_c0_g1,0
isogroupDN68351_c0_g1,0
isogroupDN68352_c1_g1,0
isogroupDN68357_c1_g1,0
isogroupDN68358_c1_g1,0
isogroupDN68359_c0_g1,0
isogroupDN68361_c1_g1,0
isogroupDN68366_c3_g1,0
isogroupDN68367_c1_g1,0
isogroupDN68368_c0_g1,0
isogroupDN68368_c1_g1,0
isogroupDN68369_c0_g1,0
isogroupDN68370_c1_g1,0
isogroupDN68371_c0_g2,0
isogroupDN68372_c0_g1,0
isogroupDN68382_c0_g1,1
isogroupDN68383_c1_g1,0
isogroupDN68384_c0_g1,1
isogroupDN68385_c1_g1,0
isogroupDN68386_c0_g1,0
isogroupDN68389_c0_g1,0
isogroupDN68391_c0_g1,0
isogroupDN68393_c1_g1,0
isogroupDN68395_c0_g1,0
isogroupDN68396_c1_g1,0
isogroupDN68397_c0_g1,0
isogroupDN68399_c2_g1,0
isogroupDN68401_c1_g1,0
isogroupDN68401_c2_g1,0
isogroupDN68402_c2_g1,0
isogroupDN68403_c0_g1,0
isogroupDN68407_c1_g1,0
isogroupDN68408_c1_g1,0
isogroupDN68412_c1_g1,0
isogroupDN68415_c0_g1,0
isogroupDN68416_c1_g1,0
isogroupDN68417_c0_g2,0
isogroupDN68418_c0_g1,1
isogroupDN68419_c0_g1,0
isogroupDN68420_c1_g1,0
isogroupDN68420_c1_g2,0
isogroupDN68420_c3_g1,0
isogroupDN68420_c3_g2,0
isogroupDN68420_c4_g1,0
isogroupDN68422_c1_g1,0
isogroupDN68423_c1_g1,0
isogroupDN68425_c0_g1,0
isogroupDN68426_c1_g1,0
isogroupDN68426_c2_g1,0
isogroupDN68428_c0_g1,0
isogroupDN68429_c1_g2,0
isogroupDN68430_c3_g1,0
isogroupDN68432_c2_g1,0
isogroupDN68434_c1_g1,0
isogroupDN68438_c0_g1,0
isogroupDN68441_c1_g1,0
isogroupDN68442_c2_g1,0
isogroupDN68443_c0_g1,0
isogroupDN68447_c0_g1,0
isogroupDN68448_c8_g1,0
isogroupDN68450_c0_g1,0
isogroupDN68452_c0_g1,0
isogroupDN68459_c1_g1,0
isogroupDN68460_c1_g1,0
isogroupDN68463_c0_g2,0
isogroupDN68465_c1_g1,0
isogroupDN68466_c0_g2,0
isogroupDN68467_c0_g2,0
isogroupDN68469_c5_g1,0
isogroupDN68471_c0_g1,0
isogroupDN68472_c0_g1,0
isogroupDN68473_c0_g1,0
isogroupDN68474_c0_g1,0
isogroupDN68474_c1_g1,0
isogroupDN68475_c1_g1,0
isogroupDN6847_c0_g1,0
isogroupDN68481_c1_g1,0
isogroupDN68485_c0_g1,0
isogroupDN68486_c0_g1,0
isogroupDN68488_c2_g2,0
isogroupDN68489_c0_g1,0
isogroupDN68491_c0_g1,0
isogroupDN68492_c0_g1,0
isogroupDN68496_c1_g1,0
isogroupDN68497_c0_g1,0
isogroupDN68499_c1_g1,0
isogroupDN68500_c2_g1,0
isogroupDN68501_c2_g1,0
isogroupDN68506_c3_g1,0
isogroupDN68512_c0_g1,0
isogroupDN68513_c2_g1,0
isogroupDN68514_c0_g1,0
isogroupDN68515_c0_g1,0
isogroupDN68516_c4_g1,0
isogroupDN68517_c0_g1,0
isogroupDN68518_c0_g1,0
isogroupDN68520_c0_g1,0
isogroupDN68524_c1_g1,0
isogroupDN68525_c2_g1,0
isogroupDN68529_c1_g1,0
isogroupDN6852_c0_g1,0
isogroupDN68534_c0_g1,0
isogroupDN68537_c0_g1,0
isogroupDN68538_c0_g1,0
isogroupDN68540_c1_g1,0
isogroupDN68541_c0_g1,0
isogroupDN68545_c0_g1,0
isogroupDN68551_c0_g1,0
isogroupDN68553_c1_g1,0
isogroupDN68555_c0_g1,0
isogroupDN68556_c0_g1,0
isogroupDN68558_c0_g1,0
isogroupDN68559_c0_g1,0
isogroupDN68560_c0_g1,1
isogroupDN68561_c0_g1,0
isogroupDN68561_c1_g1,0
isogroupDN68563_c1_g1,0
isogroupDN68565_c1_g1,0
isogroupDN68568_c0_g1,0
isogroupDN68569_c0_g1,0
isogroupDN68570_c0_g1,0
isogroupDN68572_c0_g1,0
isogroupDN68576_c0_g1,0
isogroupDN68577_c1_g1,0
isogroupDN68577_c1_g2,0
isogroupDN68579_c0_g1,0
isogroupDN68580_c1_g1,0
isogroupDN68580_c1_g2,0
isogroupDN68584_c1_g1,0
isogroupDN68584_c2_g1,0
isogroupDN68587_c0_g1,0
isogroupDN68590_c4_g1,1
isogroupDN68591_c0_g1,0
isogroupDN68593_c0_g1,0
isogroupDN68595_c0_g1,0
isogroupDN68596_c0_g1,0
isogroupDN68601_c0_g1,0
isogroupDN68602_c2_g1,0
isogroupDN68604_c1_g1,0
isogroupDN68604_c5_g1,0
isogroupDN68604_c6_g1,0
isogroupDN68604_c7_g1,0
isogroupDN68605_c0_g1,0
isogroupDN68608_c0_g1,0
isogroupDN68611_c0_g1,0
isogroupDN68612_c0_g1,0
isogroupDN68614_c0_g2,0
isogroupDN68615_c0_g1,0
isogroupDN68616_c2_g1,0
isogroupDN68618_c1_g1,0
isogroupDN68622_c0_g1,0
isogroupDN68623_c0_g1,0
isogroupDN68623_c1_g1,0
isogroupDN68624_c0_g1,0
isogroupDN68626_c3_g1,0
isogroupDN68627_c0_g1,0
isogroupDN68628_c2_g1,0
isogroupDN68629_c0_g1,0
isogroupDN68630_c4_g1,0
isogroupDN68631_c0_g2,1
isogroupDN68632_c0_g1,0
isogroupDN68633_c1_g1,0
isogroupDN68636_c1_g1,0
isogroupDN68637_c1_g1,0
isogroupDN68638_c1_g1,1
isogroupDN68639_c0_g1,0
isogroupDN68642_c0_g1,0
isogroupDN68645_c0_g1,0
isogroupDN68648_c0_g1,0
isogroupDN68649_c4_g2,0
isogroupDN68650_c0_g1,0
isogroupDN68651_c0_g1,0
isogroupDN68655_c1_g1,0
isogroupDN68656_c0_g1,0
isogroupDN68658_c0_g1,0
isogroupDN68658_c0_g2,0
isogroupDN68659_c0_g1,0
isogroupDN68660_c1_g1,0
isogroupDN68661_c0_g1,0
isogroupDN68663_c0_g1,0
isogroupDN68664_c2_g1,0
isogroupDN68667_c6_g1,0
isogroupDN68673_c0_g1,1
isogroupDN68676_c0_g1,0
isogroupDN68677_c4_g1,0
isogroupDN68678_c0_g1,0
isogroupDN68681_c0_g1,0
isogroupDN68684_c0_g2,0
isogroupDN68684_c0_g3,0
isogroupDN68685_c0_g1,0
isogroupDN68690_c0_g2,0
isogroupDN68694_c0_g1,0
isogroupDN68696_c0_g1,0
isogroupDN68698_c3_g1,0
isogroupDN68700_c2_g1,0
isogroupDN68704_c0_g1,0
isogroupDN68706_c1_g1,0
isogroupDN68711_c0_g1,0
